"Date","Level","NumBlocks","IsWin","ElapsedTime","Score","Accuracy"
"9/7/2019 9:13:12 PM","Level_715","42","True","28.48014","4050","0.3928405"
"9/7/2019 9:13:33 PM","Level_798","50","True","21.30149","4000","0.34801"
"9/7/2019 9:15:15 PM","Level_846","18","True","101.388","1500","0.3603212"
"9/7/2019 9:15:16 PM","Level_847","29","False","0.6226084","0","0.3260761"
"9/7/2019 9:15:53 PM","Level_846","18","True","36.72142","1500","0.3282153"
"9/7/2019 9:16:03 PM","Level_847","29","False","10.1065","0","0.3992368"
"9/7/2019 9:16:05 PM","Level_492","110","False","1.194659","300","0.3634843"
"9/7/2019 9:16:19 PM","Level_379","28","True","12.61933","1400","0.3884454"
"9/7/2019 9:17:00 PM","Level_380","32","True","40.7471","3600","0.3760026"
"9/7/2019 9:17:14 PM","Level_491","35","True","14.67704","1750","0.3345899"
"9/7/2019 9:18:21 PM","Level_492","110","True","66.77631","11500","0.377813"
"9/7/2019 9:18:23 PM","Level_493","56","False","1.826408","600","0.321492"
"9/7/2019 9:18:25 PM","Level_491","35","False","0.7064076","100","0.3657255"
"9/7/2019 9:18:32 PM","Level_609","62","False","6.682868","1450","0.3241618"
"9/7/2019 9:18:46 PM","Level_849","43","False","12.81678","1500","0.3176757"
"9/7/2019 9:19:17 PM","Level_520","29","True","29.73664","2700","0.3400372"
"9/7/2019 9:19:30 PM","Level_596","50","False","13.29647","3750","0.3673744"
"9/7/2019 9:19:56 PM","Level_715","42","True","25.53105","4050","0.3668994"
"9/7/2019 9:20:17 PM","Level_798","50","False","20.1541","3100","0.3119971"
"9/7/2019 9:20:47 PM","Level_609","62","False","29.93117","4000","0.3793945"
"9/7/2019 9:20:54 PM","Level_519","21","False","5.966974","1300","0.3212835"
"9/7/2019 9:21:25 PM","Level_493","56","True","30.40395","4900","0.3625488"
"9/7/2019 9:21:39 PM","Level_494","39","True","13.63291","2100","0.3335538"
"9/7/2019 9:21:52 PM","Level_519","21","True","12.72287","1500","0.370531"
"9/7/2019 9:21:52 PM","Level_520","29","False","0.4215336","0","0.3151952"
"9/7/2019 9:22:05 PM","Level_520","29","False","12.03501","1200","0.3853318"
"9/7/2019 9:22:27 PM","Level_494","39","True","20.95766","2100","0.3782467"
"9/7/2019 9:22:55 PM","Level_519","21","True","27.27304","1500","0.3391252"
"9/7/2019 9:23:11 PM","Level_849","43","False","3.477597","900","0.3612102"
"9/7/2019 9:23:27 PM","Level_519","21","True","15.36102","1500","0.3136974"
"9/7/2019 9:23:45 PM","Level_520","29","False","17.42094","2500","0.3094142"
"9/7/2019 9:24:12 PM","Level_493","56","True","26.58226","4900","0.3369236"
"9/7/2019 9:24:38 PM","Level_494","39","True","25.50223","2100","0.3288597"
"9/7/2019 9:24:51 PM","Level_519","21","True","13.1605","1500","0.3726697"
"9/7/2019 9:24:56 PM","Level_520","29","False","4.92738","750","0.336198"
"9/7/2019 9:25:50 PM","Level_380","32","True","53.22395","3600","0.3899406"
"9/7/2019 9:26:18 PM","Level_491","35","True","28.25032","1750","0.3683527"
"9/7/2019 9:26:25 PM","Level_492","110","False","6.357491","1050","0.3415425"
"9/7/2019 9:26:35 PM","Level_491","35","False","8.976886","600","0.337022"
"9/7/2019 9:27:30 PM","Level_849","43","True","54.48013","3650","0.3807446"
"9/7/2019 9:28:07 PM","Level_378","27","False","36.76092","2850","0.3862209"
"9/7/2019 9:28:19 PM","Level_846","18","False","11.22281","550","0.3541712"
"9/7/2019 9:28:39 PM","Level_849","43","False","19.00038","2150","0.3345016"
"9/7/2019 9:29:17 PM","Level_491","35","True","36.96562","1750","0.3691393"
"9/7/2019 9:31:06 PM","Level_492","110","True","109.6302","11500","0.3359146"
"9/7/2019 9:31:07 PM","Level_493","56","False","0.8906629","350","0.3113771"
"9/7/2019 9:32:26 PM","Level_848","48","False","77.77338","4600","0.3278432"
"9/7/2019 9:33:11 PM","Level_493","56","True","44.48065","4900","0.3879935"
"9/7/2019 9:33:30 PM","Level_494","39","True","18.2344","2100","0.3233642"
"9/7/2019 9:33:38 PM","Level_519","21","False","8.218805","1150","0.3142494"
"9/7/2019 9:34:26 PM","Level_848","48","False","46.73163","4200","0.3840835"
"9/7/2019 9:34:45 PM","Level_494","39","True","18.76203","2100","0.3583128"
"9/7/2019 9:35:05 PM","Level_519","21","True","19.79842","1500","0.3718348"
"9/7/2019 9:35:29 PM","Level_520","29","True","23.9565","2700","0.3996774"
"9/7/2019 9:35:54 PM","Level_596","50","True","24.37475","4000","0.3236526"
"9/7/2019 9:36:09 PM","Level_604","56","False","14.77916","1950","0.3182817"
"9/7/2019 9:36:20 PM","Level_846","18","False","10.77765","600","0.3385741"
"9/7/2019 9:36:38 PM","Level_848","48","False","17.35221","2650","0.3201647"
"9/7/2019 9:36:40 PM","Level_380","32","False","0.522158","0","0.3051896"
"9/7/2019 9:37:21 PM","Level_380","32","True","40.9443","3600","0.3761659"
"9/7/2019 9:37:23 PM","Level_491","35","False","1.228308","100","0.3257436"
"9/7/2019 9:37:57 PM","Level_493","56","True","33.1565","4900","0.3839198"
"9/7/2019 9:38:19 PM","Level_494","39","True","22.02001","2100","0.3321434"
"9/7/2019 9:38:30 PM","Level_519","21","False","10.9753","1150","0.344194"
"9/7/2019 9:38:39 PM","Level_519","21","False","8.195782","900","0.3172668"
"9/7/2019 9:39:07 PM","Level_846","18","False","27.39372","1300","0.3086081"
"9/7/2019 9:39:10 PM","Level_846","18","False","2.220283","100","0.3746468"
"9/7/2019 9:39:25 PM","Level_520","29","True","13.66553","2700","0.3236917"
"9/7/2019 9:39:28 PM","Level_596","50","False","2.80727","950","0.3769679"
"9/7/2019 9:39:30 PM","Level_519","21","False","1.564064","50","0.3783028"
"9/7/2019 9:39:32 PM","Level_609","62","False","1.309773","150","0.3133536"
"9/7/2019 9:39:53 PM","Level_846","18","True","19.87301","1500","0.3511961"
"9/7/2019 9:39:57 PM","Level_847","29","False","4.526569","0","0.3065586"
"9/7/2019 9:40:45 PM","Level_848","48","True","46.37801","4800","0.3219499"
"9/7/2019 9:41:13 PM","Level_849","43","True","28.60517","3650","0.318523"
"9/7/2019 9:41:36 PM","Level_378","27","True","22.5019","3050","0.3534868"
"9/7/2019 9:41:46 PM","Level_379","28","True","9.693106","1400","0.3206517"
"9/7/2019 9:42:15 PM","Level_380","32","False","28.63158","2500","0.3211296"
"9/7/2019 9:42:32 PM","Level_494","39","False","16.53597","1950","0.3762848"
"9/7/2019 9:43:26 PM","Level_846","18","True","53.16343","1500","0.3605313"
"9/7/2019 9:43:38 PM","Level_847","29","True","12.40488","2750","0.3074609"
"9/7/2019 9:44:28 PM","Level_848","48","True","49.36584","4800","0.3237772"
"9/7/2019 11:04:28 PM","Level_849","43","False","4800.13","50","0.3261945"
"9/7/2019 11:04:29 PM","Level_520","29","False","0.423999","0","0.3519443"
"9/7/2019 11:04:43 PM","Level_846","18","False","12.96399","550","0.3143031"
"9/7/2019 11:05:00 PM","Level_494","39","False","16.24524","2000","0.3203466"
"9/7/2019 11:05:02 PM","Level_660","28","True","0.6996655","50","0.3264855"
"9/7/2019 11:09:14 PM","Level_492","110","False","24.08407","7100","0.3181841"
"9/7/2019 11:09:29 PM","Level_519","21","True","14.90554","1500","0.3748803"
"9/7/2019 11:09:47 PM","Level_520","29","False","17.63948","2200","0.363121"
"9/7/2019 11:09:59 PM","Level_379","28","True","10.69185","1400","0.31921"
"9/7/2019 11:10:23 PM","Level_380","32","True","24.57612","3600","0.3264084"
"9/7/2019 11:10:36 PM","Level_491","35","False","6.370349E+10","850","0.361798"
"9/7/2019 11:11:12 PM","Level_493","56","True","34.78297","4900","0.3660382"
"9/7/2019 11:11:34 PM","Level_494","39","False","21.76815","2000","0.3014009"
"9/7/2019 11:11:55 PM","Level_848","48","False","20.68283","2250","0.3226364"
"9/7/2019 11:11:57 PM","Level_846","18","False","1.348341","50","0.3422179"
"9/7/2019 11:11:58 PM","Level_715","42","False","0.4395959","50","0.3068917"
"9/7/2019 11:12:17 PM","Level_609","62","True","18.25804","4200","0.3153672"
"9/7/2019 11:13:05 PM","Level_660","28","True","6.370349E+10","2600","0.3575563"
"9/7/2019 11:13:06 PM","Level_715","42","False","0.8211952","50","0.3250729"
"9/7/2019 11:13:33 PM","Level_380","32","True","26.04396","3600","0.3942543"
"9/7/2019 11:13:42 PM","Level_491","35","False","8.843019","550","0.3241155"
"9/7/2019 11:13:43 PM","Level_715","42","False","0.4527232","50","0.3878724"
"9/7/2019 11:14:06 PM","Level_596","50","True","22.07361","4000","0.3269529"
"9/7/2019 11:14:46 PM","Level_604","56","True","39.92167","3000","0.3979393"
"9/7/2019 11:14:47 PM","Level_609","62","False","0.7565487","100","0.3445756"
"9/7/2019 11:15:06 PM","Level_848","48","False","18.34813","2750","0.3643228"
"9/7/2019 11:15:28 PM","Level_494","39","False","21.67257","2050","0.3071563"
"9/7/2019 11:15:56 PM","Level_378","27","True","26.4626","3050","0.3771864"
"9/7/2019 11:16:12 PM","Level_379","28","True","15.91399","1400","0.3050058"
"9/7/2019 11:16:35 PM","Level_380","32","False","23.19026","3400","0.3370374"
"9/7/2019 11:16:36 PM","Level_715","42","False","0.586745","50","0.3447516"
"9/7/2019 11:17:02 PM","Level_493","56","False","24.88266","4700","0.3575817"
"9/7/2019 11:17:46 PM","Level_849","43","True","43.14795","3650","0.3873129"
"9/7/2019 11:18:24 PM","Level_378","27","True","37.81426","3050","0.3985656"
"9/7/2019 11:18:38 PM","Level_379","28","False","13.76493","1250","0.3026533"
"9/7/2019 11:18:42 PM","Level_604","56","False","3.679702","900","0.3760433"
"9/7/2019 11:19:09 PM","Level_849","43","True","26.29623","3650","0.3917474"
"9/7/2019 11:19:38 PM","Level_378","27","True","28.77279","3050","0.3322001"
"9/7/2019 11:19:48 PM","Level_379","28","False","9.571569","1300","0.3190428"
"9/7/2019 11:20:08 PM","Level_609","62","False","19.38907","3850","0.3208731"
"9/7/2019 11:20:20 PM","Level_847","29","True","11.2828","2750","0.314655"
"9/7/2019 11:20:38 PM","Level_848","48","False","18.18889","2700","0.3043997"
"9/7/2019 11:20:52 PM","Level_491","35","True","12.9059","1750","0.3381728"
"9/7/2019 11:22:31 PM","Level_492","110","True","99.26153","11500","0.3157841"
"9/7/2019 11:22:55 PM","Level_493","56","False","23.1539","4650","0.3167181"
"9/7/2019 11:23:24 PM","Level_492","110","False","28.29928","3700","0.3463901"
"9/7/2019 11:23:41 PM","Level_379","28","True","16.60076","1400","0.3646182"
"9/7/2019 11:24:17 PM","Level_380","32","True","35.19843","3600","0.3484576"
"9/7/2019 11:24:22 PM","Level_491","35","False","5.047145","750","0.3246027"
"9/7/2019 11:24:24 PM","Level_798","50","False","1.039851","150","0.3660548"
"9/7/2019 11:24:52 PM","Level_660","28","True","27.67038","2600","0.3550079"
"9/7/2019 11:25:03 PM","Level_715","42","False","10.52382","1350","0.3362873"
"9/7/2019 11:25:04 PM","Level_715","42","False","0.4356754","50","0.3202614"
"9/7/2019 11:25:38 PM","Level_378","27","True","33.26031","3050","0.3699148"
"9/7/2019 11:25:42 PM","Level_379","28","False","3.906269","750","0.3399314"
"9/7/2019 11:25:54 PM","Level_379","28","True","11.34229","1400","0.3535177"
"9/7/2019 11:26:10 PM","Level_380","32","False","15.99928","2750","0.3045092"
"9/7/2019 11:26:44 PM","Level_492","110","False","32.60313","8000","0.3832136"
"9/7/2019 11:27:58 PM","Level_848","48","False","6.370349E+10","4600","0.3182038"
"9/7/2019 11:28:32 PM","Level_849","43","True","6.370349E+10","3650","0.3523283"
"9/7/2019 11:28:56 PM","Level_378","27","True","6.370349E+10","3050","0.367658"
"9/7/2019 11:29:08 PM","Level_379","28","True","12.28607","1400","0.3317738"
"9/7/2019 11:29:47 PM","Level_380","32","True","38.24759","3600","0.3633158"
"9/7/2019 11:30:03 PM","Level_491","35","False","16.80374","1700","0.30548"
"9/7/2019 11:30:11 PM","Level_798","50","False","6.775876","1500","0.3807999"
"9/7/2019 11:30:36 PM","Level_849","43","True","23.8122","3650","0.3313972"
"9/7/2019 11:30:44 PM","Level_378","27","False","8.260249","1350","0.3078744"
"9/7/2019 11:30:48 PM","Level_380","32","False","3.568153","100","0.3062423"
"9/7/2019 11:31:27 PM","Level_798","50","True","38.05414","4000","0.3817591"
"9/7/2019 11:31:54 PM","Level_846","18","False","26.32036","1300","0.3187603"
"9/7/2019 11:32:02 PM","Level_798","50","False","7.255506","700","0.3240609"
"9/7/2019 11:32:06 PM","Level_520","29","False","3.860175","150","0.3636064"
"9/7/2019 11:32:08 PM","Level_520","29","False","0.8439986","50","0.3062634"
"9/7/2019 11:32:10 PM","Level_380","32","False","0.9902374","200","0.3302325"
"9/7/2019 11:32:36 PM","Level_494","39","True","25.47127","2100","0.3362316"
"9/7/2019 11:32:48 PM","Level_519","21","False","11.9529","1400","0.319281"
"9/7/2019 11:33:22 PM","Level_846","18","False","32.97187","1300","0.3152413"
"9/7/2019 11:33:42 PM","Level_847","29","True","19.50998","2750","0.3869778"
"9/7/2019 11:34:13 PM","Level_848","48","False","30.57988","3600","0.3275388"
"9/7/2019 11:34:22 PM","Level_492","110","False","7.989511","1650","0.3078981"
"9/7/2019 11:34:50 PM","Level_604","56","True","27.52583","3000","0.3923725"
"9/7/2019 11:34:53 PM","Level_609","62","False","2.795681","650","0.3413095"
"9/7/2019 11:34:59 PM","Level_849","43","False","5.682864","2100","0.3540926"
"9/7/2019 11:35:23 PM","Level_847","29","True","23.05076","2750","0.3786753"
"9/7/2019 11:35:45 PM","Level_848","48","False","21.75691","2400","0.3039266"
"9/7/2019 11:36:05 PM","Level_519","21","False","19.29761","1350","0.3311749"
"9/7/2019 11:36:16 PM","Level_519","21","True","10.04488","1500","0.3955651"
"9/7/2019 11:36:41 PM","Level_520","29","True","24.98501","2700","0.3313607"
"9/7/2019 11:37:02 PM","Level_596","50","True","21.03191","4000","0.3924633"
"9/7/2019 11:37:16 PM","Level_604","56","False","14.08119","2550","0.310702"
"9/7/2019 11:37:31 PM","Level_715","42","False","14.16199","3450","0.3752545"
"9/7/2019 11:37:52 PM","Level_846","18","False","19.90642","1000","0.3977388"
"9/7/2019 11:38:41 PM","Level_798","50","True","47.88194","4000","0.3595775"
"9/7/2019 11:39:22 PM","Level_846","18","True","41.37799","1500","0.3866612"
"9/7/2019 11:39:43 PM","Level_847","29","True","20.77131","2750","0.3764416"
"9/7/2019 11:40:14 PM","Level_848","48","False","31.05547","3500","0.3497955"
"9/7/2019 11:40:48 PM","Level_596","50","True","33.43162","4000","0.3810455"
"9/7/2019 11:40:58 PM","Level_604","56","False","9.377345","1150","0.3121674"
"9/7/2019 11:41:06 PM","Level_596","50","False","7.876999","2250","0.3497185"
"9/7/2019 11:42:02 PM","Level_604","56","True","55.1547","3000","0.3971835"
"9/7/2019 11:42:40 PM","Level_609","62","True","37.23881","4200","0.3732114"
"9/7/2019 11:42:55 PM","Level_660","28","True","15.61382","2600","0.3837529"
"9/7/2019 11:43:37 PM","Level_715","42","True","41.25481","4050","0.3979523"
"9/7/2019 11:44:05 PM","Level_798","50","True","28.68084","4000","0.3283617"
"9/7/2019 11:44:47 PM","Level_846","18","True","41.62963","1500","0.3990774"
"9/7/2019 11:45:01 PM","Level_847","29","True","13.27367","2750","0.3750244"
"9/7/2019 11:45:30 PM","Level_848","48","False","29.11231","2750","0.3716363"
"9/7/2019 11:45:56 PM","Level_380","32","True","25.53894","3600","0.3182955"
"9/7/2019 11:46:11 PM","Level_491","35","True","14.48914","1750","0.3212225"
"9/7/2019 11:47:37 PM","Level_492","110","False","86.2102","11700","0.3510046"
"9/7/2019 11:47:40 PM","Level_604","56","False","1.637075","50","0.313056"
"9/7/2019 11:47:47 PM","Level_492","110","False","6.813961","1300","0.361128"
"9/7/2019 11:47:58 PM","Level_491","35","False","9.678179","1100","0.3062854"
"9/7/2019 11:48:57 PM","Level_848","48","True","59.02035","4800","0.3278645"
"9/7/2019 11:49:27 PM","Level_849","43","False","29.06892","3350","0.3573306"
"9/7/2019 11:49:51 PM","Level_492","110","False","24.02881","4600","0.3701939"
"9/7/2019 11:50:02 PM","Level_847","29","True","9.582778","2750","0.3352176"
"9/7/2019 11:50:15 PM","Level_848","48","False","12.74446","2250","0.311882"
"9/7/2019 11:50:27 PM","Level_846","18","False","11.24664","400","0.3620236"
"9/7/2019 11:50:46 PM","Level_519","21","True","18.50467","1500","0.3589193"
"9/7/2019 11:51:00 PM","Level_520","29","True","13.80861","2700","0.3153233"
"9/7/2019 11:51:40 PM","Level_596","50","True","39.44853","4000","0.3979532"
"9/7/2019 11:51:42 PM","Level_604","56","False","2.268372","150","0.3251229"
"9/7/2019 11:51:49 PM","Level_493","56","False","6.629212","1900","0.3087691"
"9/7/2019 11:52:26 PM","Level_798","50","True","35.90356","4000","0.3574039"
"9/7/2019 11:52:53 PM","Level_846","18","False","26.43412","1100","0.3196573"
"9/7/2019 11:53:03 PM","Level_847","29","False","9.348659","1650","0.3144255"
"9/7/2019 11:53:39 PM","Level_378","27","True","35.67558","3050","0.3169388"
"9/7/2019 11:53:54 PM","Level_379","28","True","14.33483","1400","0.3887522"
"9/7/2019 11:54:24 PM","Level_380","32","True","30.65683","3600","0.3638702"
"9/7/2019 11:54:44 PM","Level_491","35","True","19.11731","1750","0.3225699"
"9/7/2019 11:55:25 PM","Level_492","110","False","40.73841","8500","0.347467"
"9/7/2019 11:55:54 PM","Level_520","29","False","28.66419","2300","0.3717282"
"9/7/2019 11:56:04 PM","Level_519","21","True","9.090945","1500","0.3293095"
"9/7/2019 11:56:23 PM","Level_520","29","True","18.94267","2700","0.3960394"
"9/7/2019 11:56:28 PM","Level_596","50","False","4.825481","1750","0.3003123"
"9/7/2019 11:56:52 PM","Level_604","56","True","23.24785","3000","0.3627691"
"9/7/2019 11:57:32 PM","Level_609","62","True","39.69069","4200","0.378455"
"9/7/2019 11:57:38 PM","Level_660","28","False","6.336599","400","0.314658"
"9/7/2019 11:58:11 PM","Level_491","35","True","32.34171","1750","0.3930782"
"9/7/2019 11:58:38 PM","Level_492","110","False","26.90135","5600","0.3936358"
"9/7/2019 11:58:40 PM","Level_609","62","False","0.8799776","150","0.3017824"
"9/7/2019 11:59:05 PM","Level_846","18","True","24.21552","1500","0.3515232"
"9/7/2019 11:59:06 PM","Level_847","29","False","1.248541","0","0.3086936"
"9/7/2019 11:59:36 PM","Level_378","27","True","29.04181","3050","0.3636218"
"9/7/2019 11:59:50 PM","Level_379","28","True","13.83512","1400","0.3719957"
"9/7/2019 11:59:57 PM","Level_380","32","False","6.711215","500","0.3630967"
"9/8/2019 12:00:05 AM","Level_847","29","False","7.235632","0","0.384941"
"9/8/2019 12:00:26 AM","Level_492","110","False","20.58536","6000","0.33209"
"9/8/2019 12:00:58 AM","Level_798","50","True","31.22181","4000","0.3554531"
"9/8/2019 12:01:43 AM","Level_846","18","True","45.1166","1500","0.368574"
"9/8/2019 12:02:02 AM","Level_847","29","True","18.42151","2750","0.378655"
"9/8/2019 12:02:48 AM","Level_848","48","False","45.56586","4600","0.3136202"
"9/8/2019 12:03:11 AM","Level_660","28","True","22.3676","2600","0.3481749"
"9/8/2019 12:03:41 AM","Level_715","42","True","29.97782","4050","0.3578389"
"9/8/2019 12:04:07 AM","Level_798","50","False","26.2989","3300","0.3882612"
"9/8/2019 12:04:09 AM","Level_849","43","False","0.5549856","50","0.3093757"
"9/8/2019 12:04:35 AM","Level_493","56","False","25.19127","3550","0.3596263"
"9/8/2019 12:04:45 AM","Level_847","29","True","9.122811","2750","0.3081812"
"9/8/2019 12:05:44 AM","Level_848","48","True","58.98787","4800","0.395605"
"9/8/2019 12:06:19 AM","Level_849","43","True","35.67044","3650","0.3350222"
"9/8/2019 12:06:46 AM","Level_378","27","True","26.55218","3050","0.3002028"
"9/8/2019 12:07:04 AM","Level_379","28","True","17.72255","1400","0.309033"
"9/8/2019 12:07:07 AM","Level_380","32","False","3.11464","200","0.3233145"
"9/8/2019 12:07:12 AM","Level_380","32","False","4.193332","200","0.328101"
"9/8/2019 12:07:49 AM","Level_492","110","False","36.11226","8500","0.3763004"
"9/8/2019 12:08:44 AM","Level_848","48","True","54.02193","4800","0.3967676"
"9/8/2019 12:09:12 AM","Level_849","43","True","27.8731","3650","0.3064292"
"9/8/2019 12:09:34 AM","Level_378","27","True","22.25144","3050","0.3408609"
"9/8/2019 12:09:44 AM","Level_379","28","True","9.639573","1400","0.3151635"
"9/8/2019 12:09:46 AM","Level_380","32","False","2.11298","600","0.3056667"
"9/8/2019 12:10:06 AM","Level_846","18","False","18.51168","1000","0.3060723"
"9/8/2019 12:10:57 AM","Level_849","43","True","50.66907","3650","0.3462045"
"9/8/2019 12:10:59 AM","Level_378","27","False","1.884938","350","0.3766538"
"9/8/2019 12:11:31 AM","Level_596","50","True","31.17141","4000","0.3261741"
"9/8/2019 12:11:32 AM","Level_604","56","False","1.228315","250","0.3434173"
"9/8/2019 12:11:40 AM","Level_846","18","False","6.886101","1000","0.3607395"
"9/8/2019 12:12:04 AM","Level_660","28","True","22.86179","2600","0.3517412"
"9/8/2019 12:12:04 AM","Level_715","42","False","0.4491634","50","0.3351093"
"9/8/2019 12:12:39 AM","Level_849","43","True","34.06476","3650","0.3158634"
"9/8/2019 12:13:01 AM","Level_378","27","False","21.51741","2600","0.358638"
"9/8/2019 12:13:39 AM","Level_493","56","True","37.09004","4900","0.3874173"
"9/8/2019 12:13:42 AM","Level_494","39","False","3.115294","1000","0.3269123"
"9/8/2019 12:13:49 AM","Level_519","21","False","6.1019","550","0.3098104"
"9/8/2019 12:13:53 AM","Level_660","28","False","3.398","200","0.330725"
"9/8/2019 12:14:07 AM","Level_491","35","True","13.51023","1750","0.3698412"
"9/8/2019 12:14:21 AM","Level_492","110","False","13.61","3200","0.3168033"
"9/8/2019 12:14:52 AM","Level_494","39","True","30.74415","2100","0.3369739"
"9/8/2019 12:14:59 AM","Level_519","21","False","6.72678","750","0.3418763"
"9/8/2019 12:15:30 AM","Level_492","110","False","30.1139","8300","0.318692"
"9/8/2019 12:15:46 AM","Level_519","21","True","15.26408","1500","0.3746609"
"9/8/2019 12:15:56 AM","Level_520","29","True","9.92957","2700","0.3431898"
"9/8/2019 12:16:24 AM","Level_596","50","False","27.50174","3800","0.3204702"
"9/8/2019 12:16:40 AM","Level_519","21","True","15.48028","1500","0.3666798"
"9/8/2019 12:16:46 AM","Level_520","29","False","5.279547","500","0.3255971"
"9/8/2019 12:17:16 AM","Level_848","48","False","29.64779","3400","0.322935"
"9/8/2019 12:17:44 AM","Level_378","27","True","27.03189","3050","0.3115079"
"9/8/2019 12:17:55 AM","Level_379","28","True","11.09195","1400","0.3934561"
"9/8/2019 12:18:24 AM","Level_380","32","False","29.22319","3500","0.3807194"
"9/8/2019 12:19:04 AM","Level_596","50","True","38.56045","4000","0.3755643"
"9/8/2019 12:20:03 AM","Level_604","56","True","58.8434","3000","0.3421279"
"9/8/2019 12:20:11 AM","Level_609","62","False","7.991698","1200","0.3236396"
"9/8/2019 12:20:30 AM","Level_520","29","True","18.65289","2700","0.3791448"
"9/8/2019 12:20:53 AM","Level_596","50","True","22.77259","4000","0.3437746"
"9/8/2019 12:21:24 AM","Level_604","56","True","30.50143","3000","0.3919134"
"9/8/2019 12:21:44 AM","Level_609","62","False","19.99532","3950","0.3210531"
"9/8/2019 12:22:00 AM","Level_604","56","False","15.19398","2500","0.3677808"
"9/8/2019 12:22:02 AM","Level_492","110","False","1.159614","300","0.371765"
"9/8/2019 12:22:11 AM","Level_379","28","True","8.585252","1400","0.3929149"
"9/8/2019 12:22:15 AM","Level_380","32","False","3.663677","500","0.3166469"
"9/8/2019 12:22:30 AM","Level_604","56","False","13.77903","1900","0.3309692"
"9/8/2019 12:22:35 AM","Level_609","62","False","4.46006","1750","0.3263558"
"9/8/2019 12:23:07 AM","Level_849","43","True","31.72922","3650","0.367575"
"9/8/2019 12:23:36 AM","Level_378","27","True","28.60974","3050","0.382332"
"9/8/2019 12:23:51 AM","Level_379","28","True","14.44564","1400","0.3125525"
"9/8/2019 12:24:15 AM","Level_380","32","True","24.0387","3600","0.3014341"
"9/8/2019 12:24:38 AM","Level_491","35","True","23.48185","1750","0.3550982"
"9/8/2019 12:25:29 AM","Level_492","110","False","50.4569","9400","0.3465309"
"9/8/2019 12:26:27 AM","Level_848","48","True","56.69873","4800","0.341951"
"9/8/2019 12:27:11 AM","Level_849","43","True","44.69044","3650","0.3853451"
"9/8/2019 12:27:41 AM","Level_378","27","True","29.80595","3050","0.3516378"
"9/8/2019 12:28:06 AM","Level_379","28","True","24.60648","1400","0.3730225"
"9/8/2019 12:28:41 AM","Level_380","32","True","35.47019","3600","0.3665448"
"9/8/2019 12:28:52 AM","Level_491","35","False","9.993133","1350","0.348963"
"9/8/2019 12:28:57 AM","Level_609","62","False","5.069194","2450","0.3475076"
"9/8/2019 12:29:33 AM","Level_609","62","True","35.08683","4200","0.3583654"
"9/8/2019 12:30:35 AM","Level_660","28","True","62.052","2600","0.395632"
"9/8/2019 12:30:55 AM","Level_715","42","False","19.09848","3200","0.3554492"
"9/8/2019 12:31:17 AM","Level_378","27","True","21.42904","3050","0.3118108"
"9/8/2019 12:31:27 AM","Level_379","28","True","10.39814","1400","0.3795542"
"9/8/2019 12:31:31 AM","Level_380","32","False","3.718281","700","0.3509531"
"9/8/2019 12:31:44 AM","Level_848","48","False","12.48908","1650","0.3531557"
"9/8/2019 12:32:04 AM","Level_378","27","True","18.4233","3050","0.3732443"
"9/8/2019 12:32:19 AM","Level_379","28","True","15.66706","1400","0.3797047"
"9/8/2019 12:32:45 AM","Level_380","32","True","25.70037","3600","0.3913331"
"9/8/2019 12:32:49 AM","Level_491","35","False","3.650882","200","0.3721526"
"9/8/2019 12:33:11 AM","Level_715","42","True","21.31868","4050","0.3265265"
"9/8/2019 12:33:33 AM","Level_798","50","False","22.14965","2950","0.3397104"
"9/8/2019 12:33:43 AM","Level_493","56","False","8.92415","1950","0.3043648"
"9/8/2019 12:34:05 AM","Level_520","29","True","21.29782","2700","0.3610959"
"9/8/2019 12:34:27 AM","Level_596","50","False","21.19177","3750","0.3553993"
"9/8/2019 12:34:47 AM","Level_492","110","False","19.98101","5300","0.3426789"
"9/8/2019 12:35:44 AM","Level_798","50","True","56.33105","4000","0.3860517"
"9/8/2019 12:36:57 AM","Level_846","18","True","72.70817","1500","0.380813"
"9/8/2019 12:37:08 AM","Level_847","29","True","10.78365","2750","0.3257987"
"9/8/2019 12:37:52 AM","Level_848","48","True","44.14989","4800","0.3991052"
"9/8/2019 12:38:20 AM","Level_849","43","True","27.24598","3650","0.3896476"
"9/8/2019 12:38:37 AM","Level_378","27","False","16.70317","2250","0.3188268"
"9/8/2019 12:39:00 AM","Level_596","50","True","22.69811","4000","0.3574075"
"9/8/2019 12:39:25 AM","Level_604","56","True","24.41203","3000","0.3798799"
"9/8/2019 12:39:44 AM","Level_609","62","False","19.60674","3900","0.3868792"
"9/8/2019 12:40:00 AM","Level_660","28","True","14.71021","2600","0.3427071"
"9/8/2019 12:40:01 AM","Level_715","42","False","0.9079693","100","0.3475077"
"9/8/2019 12:41:15 AM","Level_847","29","True","72.92621","2750","0.3926691"
"9/8/2019 12:41:52 AM","Level_848","48","False","37.54549","4500","0.3771606"
"9/8/2019 12:42:07 AM","Level_379","28","True","13.94119","1400","0.3301737"
"9/8/2019 12:42:26 AM","Level_380","32","False","18.72379","3100","0.3171587"
"9/8/2019 12:42:39 AM","Level_847","29","True","12.38613","2750","0.3143829"
"9/8/2019 12:42:50 AM","Level_848","48","False","11.16558","1550","0.303496"
"9/8/2019 12:43:13 AM","Level_378","27","True","21.6065","3050","0.3252749"
